Descrição,data,ano_mes,valor
"Sector público, excl. administração central (Empréstimos)",2021-03-01,2021-03,0.0
"Sector público, excl. administração central (Empréstimos)",2021-04-01,2021-04,0.0
"Sector público, excl. administração central (Empréstimos)",2021-05-01,2021-05,0.0
"Sector público, excl. administração central (Empréstimos)",2021-06-01,2021-06,0.0
"Sector público, excl. administração central (Empréstimos)",2021-07-01,2021-07,0.0
"Sector público, excl. administração central (Empréstimos)",2021-08-01,2021-08,0.0
"Sector público, excl. administração central (Empréstimos)",2021-09-01,2021-09,0.0
"Sector público, excl. administração central (Empréstimos)",2021-10-01,2021-10,0.0
"Sector público, excl. administração central (Empréstimos)",2021-11-01,2021-11,0.0
"Sector público, excl. administração central (Empréstimos)",2021-12-01,2021-12,0.0
"Sector público, excl. administração central (Empréstimos)",2022-01-01,2022-01,0.0
"Sector público, excl. administração central (Empréstimos)",2022-02-01,2022-02,0.0
"Sector público, excl. administração central (Empréstimos)",2022-03-01,2022-03,0.0
"Sector público, excl. administração central (Empréstimos)",2022-04-01,2022-04,0.0
"Sector público, excl. administração central (Empréstimos)",2022-05-01,2022-05,0.0
"Sector público, excl. administração central (Empréstimos)",2022-06-01,2022-06,0.0
"Sector público, excl. administração central (Empréstimos)",2022-07-01,2022-07,0.0
"Sector público, excl. administração central (Empréstimos)",2022-08-01,2022-08,0.0
"Sector público, excl. administração central (Empréstimos)",2022-09-01,2022-09,0.0
"Sector público, excl. administração central (Empréstimos)",2022-10-01,2022-10,0.0
"Sector público, excl. administração central (Empréstimos)",2022-11-01,2022-11,0.0
"Sector público, excl. administração central (Empréstimos)",2022-12-01,2022-12,0.0
"Sector público, excl. administração central (Empréstimos)",2023-01-01,2023-01,0.0
"Sector público, excl. administração central (Empréstimos)",2023-02-01,2023-02,0.0
"Sector público, excl. administração central (Empréstimos)",2023-03-01,2023-03,0.0
"Sector público, excl. administração central (Empréstimos)",2023-04-01,2023-04,0.0
"Sector público, excl. administração central (Empréstimos)",2023-05-01,2023-05,0.0
"Sector público, excl. administração central (Empréstimos)",2023-06-01,2023-06,0.0
"Sector público, excl. administração central (Empréstimos)",2023-07-01,2023-07,0.0
"Sector público, excl. administração central (Empréstimos)",2023-08-01,2023-08,0.0
"Sector público, excl. administração central (Empréstimos)",2023-09-01,2023-09,0.0
"Sector público, excl. administração central (Empréstimos)",2023-10-01,2023-10,0.0
"Sector público, excl. administração central (Empréstimos)",2023-11-01,2023-11,0.0
"Sector público, excl. administração central (Empréstimos)",2023-12-01,2023-12,0.0
"Sector público, excl. administração central (Empréstimos)",2024-01-01,2024-01,0.0
"Sector público, excl. administração central (Empréstimos)",2024-02-01,2024-02,0.0
"Sector público, excl. administração central (Empréstimos)",2024-03-01,2024-03,0.0
"Sector público, excl. administração central (Empréstimos)",2024-04-01,2024-04,0.0
"Sector público, excl. administração central (Empréstimos)",2024-05-01,2024-05,0.0
"Sector público, excl. administração central (Empréstimos)",2024-06-01,2024-06,0.0
"Sector público, excl. administração central (Empréstimos)",2024-07-01,2024-07,0.0
"Sector público, excl. administração central (Empréstimos)",2024-08-01,2024-08,0.0
"Sector público, excl. administração central (Empréstimos)",2024-09-01,2024-09,0.0
"Sector público, excl. administração central (Empréstimos)",2024-10-01,2024-10,0.0
"Sector público, excl. administração central (Empréstimos)",2024-11-01,2024-11,0.0
"Sector público, excl. administração central (Empréstimos)",2024-12-01,2024-12,0.0
"Sector público, excl. administração central (Empréstimos)",2026-01-01,2026-01,0.0
"Sector público, excl. administração central (Empréstimos)",2026-02-01,2026-02,0.0
"Sector público, excl. administração central (Empréstimos)",2026-03-01,2026-03,0.0
"Sector público, excl. administração central (Empréstimos)",2026-04-01,2026-04,0.0
"Sector público, excl. administração central (Empréstimos)",2026-05-01,2026-05,0.0
"Sector público, excl. administração central (Empréstimos)",2026-06-01,2026-06,0.0
"Sector público, excl. administração central (Empréstimos)",2026-07-01,2026-07,0.0
"Sector público, excl. administração central (Empréstimos)",2026-08-01,2026-08,0.0
"Sector público, excl. administração central (Empréstimos)",2026-09-01,2026-09,0.0
"Sector público, excl. administração central (Empréstimos)",2026-10-01,2026-10,0.0
"Sector público, excl. administração central (Empréstimos)",2026-11-01,2026-11,0.0
"Sector público, excl. administração central (Empréstimos)",2026-12-01,2026-12,0.0
Outras sociedades de depósitos (Empréstimos),2011-01-01,2011-01,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-02-01,2011-02,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-03-01,2011-03,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-04-01,2011-04,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-05-01,2011-05,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-06-01,2011-06,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-07-01,2011-07,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-08-01,2011-08,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-09-01,2011-09,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-10-01,2011-10,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-11-01,2011-11,85450.007868
Outras sociedades de depósitos (Empréstimos),2011-12-01,2011-12,85450.007868
Outras sociedades de depósitos (Empréstimos),2012-01-01,2012-01,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-02-01,2012-02,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-03-01,2012-03,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-04-01,2012-04,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-05-01,2012-05,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-06-01,2012-06,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-07-01,2012-07,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-08-01,2012-08,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-09-01,2012-09,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-10-01,2012-10,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-11-01,2012-11,80368.20690246
Outras sociedades de depósitos (Empréstimos),2012-12-01,2012-12,80368.20690246
Outras sociedades de depósitos (Empréstimos),2013-01-01,2013-01,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-02-01,2013-02,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-03-01,2013-03,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-04-01,2013-04,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-05-01,2013-05,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-06-01,2013-06,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-07-01,2013-07,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-08-01,2013-08,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-09-01,2013-09,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-10-01,2013-10,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-11-01,2013-11,53650.52428452
Outras sociedades de depósitos (Empréstimos),2013-12-01,2013-12,53650.52428452
Outras sociedades de depósitos (Empréstimos),2014-01-01,2014-01,0.0
Outras sociedades de depósitos (Empréstimos),2014-02-01,2014-02,0.0
Outras sociedades de depósitos (Empréstimos),2014-03-01,2014-03,0.0
Outras sociedades de depósitos (Empréstimos),2014-04-01,2014-04,0.0
Outras sociedades de depósitos (Empréstimos),2014-05-01,2014-05,0.0
Outras sociedades de depósitos (Empréstimos),2014-06-01,2014-06,0.0
Outras sociedades de depósitos (Empréstimos),2014-07-01,2014-07,0.0
Outras sociedades de depósitos (Empréstimos),2014-08-01,2014-08,0.0
Outras sociedades de depósitos (Empréstimos),2014-09-01,2014-09,0.0
Outras sociedades de depósitos (Empréstimos),2014-10-01,2014-10,0.0
Outras sociedades de depósitos (Empréstimos),2014-11-01,2014-11,0.0
Outras sociedades de depósitos (Empréstimos),2014-12-01,2014-12,0.0
Outras sociedades de depósitos (Empréstimos),2015-01-01,2015-01,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-02-01,2015-02,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-03-01,2015-03,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-04-01,2015-04,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-05-01,2015-05,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-06-01,2015-06,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-07-01,2015-07,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-08-01,2015-08,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-09-01,2015-09,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-10-01,2015-10,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-11-01,2015-11,88767.91795857
Outras sociedades de depósitos (Empréstimos),2015-12-01,2015-12,88767.91795857
Outras sociedades de depósitos (Empréstimos),2016-01-01,2016-01,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-02-01,2016-02,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-03-01,2016-03,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-04-01,2016-04,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-05-01,2016-05,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-06-01,2016-06,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-07-01,2016-07,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-08-01,2016-08,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-09-01,2016-09,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-10-01,2016-10,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-11-01,2016-11,237971.47703973
Outras sociedades de depósitos (Empréstimos),2016-12-01,2016-12,237971.47703973
Outras sociedades de depósitos (Empréstimos),2017-01-01,2017-01,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-02-01,2017-02,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-03-01,2017-03,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-04-01,2017-04,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-05-01,2017-05,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-06-01,2017-06,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-07-01,2017-07,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-08-01,2017-08,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-09-01,2017-09,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-10-01,2017-10,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-11-01,2017-11,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2017-12-01,2017-12,440666.89752542996
Outras sociedades de depósitos (Empréstimos),2018-01-01,2018-01,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-02-01,2018-02,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-03-01,2018-03,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-04-01,2018-04,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-05-01,2018-05,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-06-01,2018-06,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-07-01,2018-07,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-08-01,2018-08,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-09-01,2018-09,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-10-01,2018-10,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-11-01,2018-11,325369.94128071
Outras sociedades de depósitos (Empréstimos),2018-12-01,2018-12,325369.94128071
Outras sociedades de depósitos (Empréstimos),2019-01-01,2019-01,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-02-01,2019-02,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-03-01,2019-03,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-04-01,2019-04,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-05-01,2019-05,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-06-01,2019-06,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-07-01,2019-07,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-08-01,2019-08,262652.32547470997
Outras sociedades de depósitos (Empréstimos),2019-09-01,2019-09,262652.32547470997
